"date","beat_start_time","consumption_kWh"
"20/01/2024","18:45",.786
"20/01/2024","19:00",.677
"20/01/2024","19:15",.092
"20/01/2024","19:30",.084
"20/01/2024","19:45",.075
"20/01/2024","20:00",.092
"20/01/2024","20:15",.372
"20/01/2024","20:30",.147
"20/01/2024","20:45",.161
"20/01/2024","21:00",.906
"20/01/2024","21:15",.469
"20/01/2024","21:30",.18
"20/01/2024","21:45",.153
"20/01/2024","22:00",.186
"20/01/2024","22:15",.159
"20/01/2024","22:30",.144
"20/01/2024","22:45",.15
"20/01/2024","23:00",.139
"20/01/2024","23:15",.137
"20/01/2024","23:30",.094
"20/01/2024","23:45",.06
"21/01/2024","00:00",.044
"21/01/2024","00:15",.048
"21/01/2024","00:30",.05
"21/01/2024","00:45",.056
"21/01/2024","01:00",.045
"21/01/2024","01:15",.039
"21/01/2024","01:30",.054
"21/01/2024","01:45",.063
"21/01/2024","02:00",.058
"21/01/2024","02:15",.042
"21/01/2024","02:30",.05
"21/01/2024","02:45",.054
"21/01/2024","03:00",.051
"21/01/2024","03:15",.045
"21/01/2024","03:30",.041
"21/01/2024","03:45",.055
"21/01/2024","04:00",.044
"21/01/2024","04:15",.052
"21/01/2024","04:30",.05
"21/01/2024","04:45",.053
"21/01/2024","05:00",.036
"21/01/2024","05:15",.055
"21/01/2024","05:30",.063
"21/01/2024","05:45",.046
"21/01/2024","06:00",.066
"21/01/2024","06:15",.792
"21/01/2024","06:30",.959
"21/01/2024","06:45",.148
"21/01/2024","07:00",.924
"21/01/2024","07:15",1.602
"21/01/2024","07:30",.921
"21/01/2024","07:45",.566
"21/01/2024","08:00",.593
"21/01/2024","08:15",.536
"21/01/2024","08:30",.103
"21/01/2024","08:45",.575
"21/01/2024","09:00",.153
"21/01/2024","09:15",.095
"21/01/2024","09:30",.092
"21/01/2024","09:45",.078
"21/01/2024","10:00",.081
"21/01/2024","10:15",.096
"21/01/2024","10:30",.101
"21/01/2024","10:45",.08
"21/01/2024","11:00",.079
"21/01/2024","11:15",.089
"21/01/2024","11:30",.121
"21/01/2024","11:45",.088
"21/01/2024","12:00",.087
"21/01/2024","12:15",.096
"21/01/2024","12:30",.119
"21/01/2024","12:45",.113
"21/01/2024","13:00",.192
"21/01/2024","13:15",.438
"21/01/2024","13:30",.131
"21/01/2024","13:45",.385
"21/01/2024","14:00",.431
"21/01/2024","14:15",.656
"21/01/2024","14:30",.602
"21/01/2024","14:45",.154
"21/01/2024","15:00",.134
"21/01/2024","15:15",.105
"21/01/2024","15:30",.106
"21/01/2024","15:45",.105
"21/01/2024","16:00",.104
"21/01/2024","16:15",.156
"21/01/2024","16:30",.161
"21/01/2024","16:45",.057
"21/01/2024","17:00",.059
"21/01/2024","17:15",.048
"21/01/2024","17:30",.049
"21/01/2024","17:45",.071
"21/01/2024","18:00",.086
"21/01/2024","18:15",.049
"21/01/2024","18:30",.047
"21/01/2024","18:45",.056
"21/01/2024","19:00",.055
"21/01/2024","19:15",.047
"21/01/2024","19:30",.656
"21/01/2024","19:45",.762
"21/01/2024","20:00",.768
"21/01/2024","20:15",.771
"21/01/2024","20:30",.794
"21/01/2024","20:45",.802
"21/01/2024","21:00",.235
"21/01/2024","21:15",.099
"21/01/2024","21:30",.117
"21/01/2024","21:45",.094
"21/01/2024","22:00",.092
"21/01/2024","22:15",.063
"21/01/2024","22:30",.612
"21/01/2024","22:45",.339
"21/01/2024","23:00",.05
"21/01/2024","23:15",.051
"21/01/2024","23:30",.042
"21/01/2024","23:45",.072
"22/01/2024","00:00",.056
"22/01/2024","00:15",.053
"22/01/2024","00:30",.041
"22/01/2024","00:45",.051
"22/01/2024","01:00",.058
"22/01/2024","01:15",.057
"22/01/2024","01:30",.038
"22/01/2024","01:45",.043
"22/01/2024","02:00",.049
"22/01/2024","02:15",.049
"22/01/2024","02:30",.041
"22/01/2024","02:45",.057
"22/01/2024","03:00",.055
"22/01/2024","03:15",.052
"22/01/2024","03:30",.043
"22/01/2024","03:45",.045
"22/01/2024","04:00",.059
"22/01/2024","04:15",.057
"22/01/2024","04:30",.05
"22/01/2024","04:45",.041
"22/01/2024","05:00",.052
"22/01/2024","05:15",.053
"22/01/2024","05:30",.053
"22/01/2024","05:45",.04
"22/01/2024","06:00",.065
"22/01/2024","06:15",.924
"22/01/2024","06:30",.813
"22/01/2024","06:45",.108
"22/01/2024","07:00",.126
"22/01/2024","07:15",.311
"22/01/2024","07:30",.154
"22/01/2024","07:45",.142
"22/01/2024","08:00",.126
"22/01/2024","08:15",.13
"22/01/2024","08:30",.101
"22/01/2024","08:45",.086
"22/01/2024","09:00",.099
"22/01/2024","09:15",.074
"22/01/2024","09:30",.081
"22/01/2024","09:45",.082
"22/01/2024","10:00",.066
"22/01/2024","10:15",.097
"22/01/2024","10:30",.093
"22/01/2024","10:45",.117
"22/01/2024","11:00",.065
"22/01/2024","11:15",.048
"22/01/2024","11:30",.052
"22/01/2024","11:45",.053
"22/01/2024","12:00",.048
"22/01/2024","12:15",.073
"22/01/2024","12:30",.04
"22/01/2024","12:45",.051
"22/01/2024","13:00",.07
"22/01/2024","13:15",.043
"22/01/2024","13:30",.041
"22/01/2024","13:45",.08
"22/01/2024","14:00",.051
"22/01/2024","14:15",.137
"22/01/2024","14:30",.072
"22/01/2024","14:45",.065
"22/01/2024","15:00",.182
"22/01/2024","15:15",.748
"22/01/2024","15:30",.796
"22/01/2024","15:45",.81
"22/01/2024","16:00",.786
"22/01/2024","16:15",.798
"22/01/2024","16:30",.674
"22/01/2024","16:45",.092
"22/01/2024","17:00",.445
"22/01/2024","17:15",.19
"22/01/2024","17:30",.152
"22/01/2024","17:45",.141
"22/01/2024","18:00",.146
"22/01/2024","18:15",.15
"22/01/2024","18:30",.085
"22/01/2024","18:45",.073
"22/01/2024","19:00",.043
"22/01/2024","19:15",.457
"22/01/2024","19:30",.127
"22/01/2024","19:45",.34
"22/01/2024","20:00",.8
"22/01/2024","20:15",.819
"22/01/2024","20:30",.845
"22/01/2024","20:45",.856
"22/01/2024","21:00",.784
"22/01/2024","21:15",.719
"22/01/2024","21:30",.076
"22/01/2024","21:45",.072
"22/01/2024","22:00",.07
"22/01/2024","22:15",.062
"22/01/2024","22:30",.049
"22/01/2024","22:45",.06
"22/01/2024","23:00",.074
"22/01/2024","23:15",.05
"22/01/2024","23:30",.039
"22/01/2024","23:45",.051
"23/01/2024","00:00",.05
"23/01/2024","00:15",.046
"23/01/2024","00:30",.036
"23/01/2024","00:45",.048
"23/01/2024","01:00",.05
"23/01/2024","01:15",.05
"23/01/2024","01:30",.036
"23/01/2024","01:45",.062
"23/01/2024","02:00",.049
"23/01/2024","02:15",.04
"23/01/2024","02:30",.05
"23/01/2024","02:45",.051
"23/01/2024","03:00",.042
"23/01/2024","03:15",.039
"23/01/2024","03:30",.051
"23/01/2024","03:45",.051
"23/01/2024","04:00",.045
"23/01/2024","04:15",.036
"23/01/2024","04:30",.049
"23/01/2024","04:45",.046
"23/01/2024","05:00",.049
"23/01/2024","05:15",.136
"23/01/2024","05:30",.069
"23/01/2024","05:45",.054
"23/01/2024","06:00",.059
"23/01/2024","06:15",.764
"23/01/2024","06:30",.826
"23/01/2024","06:45",.16
"23/01/2024","07:00",.188
"23/01/2024","07:15",.163
"23/01/2024","07:30",.153
"23/01/2024","07:45",.14
"23/01/2024","08:00",.122
"23/01/2024","08:15",.132
"23/01/2024","08:30",.135
"23/01/2024","08:45",.216
"23/01/2024","09:00",1.16
"23/01/2024","09:15",.226
"23/01/2024","09:30",.162
"23/01/2024","09:45",.159
"23/01/2024","10:00",.139
"23/01/2024","10:15",.144
"23/01/2024","10:30",.153
"23/01/2024","10:45",.167
"23/01/2024","11:00",.139
"23/01/2024","11:15",.139
"23/01/2024","11:30",.216
"23/01/2024","11:45",.157
"23/01/2024","12:00",.153
"23/01/2024","12:15",.139
"23/01/2024","12:30",.901
"23/01/2024","12:45",1.176
"23/01/2024","13:00",.147
"23/01/2024","13:15",.165
"23/01/2024","13:30",.134
"23/01/2024","13:45",.568
"23/01/2024","14:00",.182
"23/01/2024","14:15",.175
"23/01/2024","14:30",.172
"23/01/2024","14:45",.165
"23/01/2024","15:00",.178
"23/01/2024","15:15",.185
"23/01/2024","15:30",.501
"23/01/2024","15:45",.159
"23/01/2024","16:00",.171
"23/01/2024","16:15",.183
"23/01/2024","16:30",.344
"23/01/2024","16:45",.459
"23/01/2024","17:00",.16
"23/01/2024","17:15",.161
"23/01/2024","17:30",.227
"23/01/2024","17:45",.788
"23/01/2024","18:00",.868
"23/01/2024","18:15",.879
"23/01/2024","18:30",.849
"23/01/2024","18:45",.837
"23/01/2024","19:00",.876
"23/01/2024","19:15",.807
"23/01/2024","19:30",.821
"23/01/2024","19:45",.828
"23/01/2024","20:00",.879
"23/01/2024","20:15",.435
"23/01/2024","20:30",.085
"23/01/2024","20:45",.069
"23/01/2024","21:00",.072
"23/01/2024","21:15",.088
"23/01/2024","21:30",.086
"23/01/2024","21:45",.075
"23/01/2024","22:00",.081
"23/01/2024","22:15",.085
"23/01/2024","22:30",.086
"23/01/2024","22:45",.075
"23/01/2024","23:00",.078
"23/01/2024","23:15",.066
"23/01/2024","23:30",.06
"23/01/2024","23:45",.066
"24/01/2024","00:00",.048
"24/01/2024","00:15",.059
"24/01/2024","00:30",.06
"24/01/2024","00:45",.098
"24/01/2024","01:00",.041
"24/01/2024","01:15",.082
"24/01/2024","01:30",.052
"24/01/2024","01:45",.049
"24/01/2024","02:00",.038
"24/01/2024","02:15",.049
"24/01/2024","02:30",.053
"24/01/2024","02:45",.056
"24/01/2024","03:00",.042
"24/01/2024","03:15",.047
"24/01/2024","03:30",.064
"24/01/2024","03:45",.062
"24/01/2024","04:00",.042
"24/01/2024","04:15",.044
"24/01/2024","04:30",.058
"24/01/2024","04:45",.061
"24/01/2024","05:00",.052
"24/01/2024","05:15",.049
"24/01/2024","05:30",.06
"24/01/2024","05:45",.061
"24/01/2024","06:00",.056
"24/01/2024","06:15",.845
"24/01/2024","06:30",.865
"24/01/2024","06:45",.752
"24/01/2024","07:00",.218
"24/01/2024","07:15",.16
"24/01/2024","07:30",.15
"24/01/2024","07:45",.149
"24/01/2024","08:00",.079
"24/01/2024","08:15",.066
"24/01/2024","08:30",.046
"24/01/2024","08:45",.533
"24/01/2024","09:00",1.115
"24/01/2024","09:15",1.107
"24/01/2024","09:30",.169
"24/01/2024","09:45",.073
"24/01/2024","10:00",.064
"24/01/2024","10:15",.095
"24/01/2024","10:30",1.085
"24/01/2024","10:45",.131
"24/01/2024","11:00",.182
"24/01/2024","11:15",.466
"24/01/2024","11:30",.36
"24/01/2024","11:45",1.152
"24/01/2024","12:00",1.265
"24/01/2024","12:15",.199
"24/01/2024","12:30",.159
"24/01/2024","12:45",.377
"24/01/2024","13:00",.764
"24/01/2024","13:15",1.114
"24/01/2024","13:30",1.483
"24/01/2024","13:45",.804
"24/01/2024","14:00",.813
"24/01/2024","14:15",.677
"24/01/2024","14:30",.863
"24/01/2024","14:45",.845
"24/01/2024","15:00",.826
"24/01/2024","15:15",.524
"24/01/2024","15:30",.154
"24/01/2024","15:45",.17
"24/01/2024","16:00",.203
"24/01/2024","16:15",.181
"24/01/2024","16:30",.167
"24/01/2024","16:45",.157
"24/01/2024","17:00",.177
"24/01/2024","17:15",.169
"24/01/2024","17:30",.476
"24/01/2024","17:45",.298
"24/01/2024","18:00",.261
"24/01/2024","18:15",.298
"24/01/2024","18:30",.158
"24/01/2024","18:45",.492
"24/01/2024","19:00",.207
"24/01/2024","19:15",.157
"24/01/2024","19:30",.075
"24/01/2024","19:45",.237
"24/01/2024","20:00",.463
"24/01/2024","20:15",.196
"24/01/2024","20:30",.236
"24/01/2024","20:45",.218
"24/01/2024","21:00",.248
"24/01/2024","21:15",.144
"24/01/2024","21:30",.084
"24/01/2024","21:45",.087
"24/01/2024","22:00",.073
"24/01/2024","22:15",.078
"24/01/2024","22:30",.09
"24/01/2024","22:45",.06
"24/01/2024","23:00",.057
"24/01/2024","23:15",.052
"24/01/2024","23:30",.069
"24/01/2024","23:45",.051
"25/01/2024","00:00",.051
"25/01/2024","00:15",.05
"25/01/2024","00:30",.055
"25/01/2024","00:45",.038
"25/01/2024","01:00",.047
"25/01/2024","01:15",.051
"25/01/2024","01:30",.05
"25/01/2024","01:45",.037
"25/01/2024","02:00",.049
"25/01/2024","02:15",.05
"25/01/2024","02:30",.057
"25/01/2024","02:45",.062
"25/01/2024","03:00",.038
"25/01/2024","03:15",.05
"25/01/2024","03:30",.056
"25/01/2024","03:45",.05
"25/01/2024","04:00",.045
"25/01/2024","04:15",.036
"25/01/2024","04:30",.052
"25/01/2024","04:45",.049
"25/01/2024","05:00",.071
"25/01/2024","05:15",.055
"25/01/2024","05:30",.045
"25/01/2024","05:45",.05
"25/01/2024","06:00",.066
"25/01/2024","06:15",.817
"25/01/2024","06:30",.752
"25/01/2024","06:45",.075
"25/01/2024","07:00",.076
"25/01/2024","07:15",.1
"25/01/2024","07:30",.064
"25/01/2024","07:45",.743
"25/01/2024","08:00",1.242
"25/01/2024","08:15",.87
"25/01/2024","08:30",.869
"25/01/2024","08:45",.439
"25/01/2024","09:00",.349
"25/01/2024","09:15",.445
"25/01/2024","09:30",.311
"25/01/2024","09:45",.565
"25/01/2024","10:00",.22
"25/01/2024","10:15",.133
"25/01/2024","10:30",.165
"25/01/2024","10:45",.566
"25/01/2024","11:00",.927
"25/01/2024","11:15",.321
"25/01/2024","11:30",.181
"25/01/2024","11:45",.214
"25/01/2024","12:00",.145
"25/01/2024","12:15",.112
"25/01/2024","12:30",.079
"25/01/2024","12:45",.091
"25/01/2024","13:00",.084
"25/01/2024","13:15",.084
"25/01/2024","13:30",.077
"25/01/2024","13:45",.081
"25/01/2024","14:00",.103
"25/01/2024","14:15",.063
"25/01/2024","14:30",.069
"25/01/2024","14:45",.088
"25/01/2024","15:00",.375
"25/01/2024","15:15",1.052
"25/01/2024","15:30",1.269
"25/01/2024","15:45",.652
"25/01/2024","16:00",.649
"25/01/2024","16:15",.58
"25/01/2024","16:30",.603
"25/01/2024","16:45",.627
"25/01/2024","17:00",.633
"25/01/2024","17:15",.616
"25/01/2024","17:30",.624
"25/01/2024","17:45",.577
"25/01/2024","18:00",.623
"25/01/2024","18:15",.547
"25/01/2024","18:30",.549
"25/01/2024","18:45",.541
"25/01/2024","19:00",.257
"25/01/2024","19:15",.08
"25/01/2024","19:30",.093
"25/01/2024","19:45",.087
"25/01/2024","20:00",.08
"25/01/2024","20:15",.095
"25/01/2024","20:30",.091
"25/01/2024","20:45",.454
"25/01/2024","21:00",.61
"25/01/2024","21:15",.232
"25/01/2024","21:30",.099
"25/01/2024","21:45",.098
"25/01/2024","22:00",.094
"25/01/2024","22:15",.092
"25/01/2024","22:30",.097
"25/01/2024","22:45",.089
"25/01/2024","23:00",.078
"25/01/2024","23:15",.086
"25/01/2024","23:30",.104
"25/01/2024","23:45",.087
"26/01/2024","00:00",.076
"26/01/2024","00:15",.069
"26/01/2024","00:30",.053
"26/01/2024","00:45",.058
"26/01/2024","01:00",.046
"26/01/2024","01:15",.052
"26/01/2024","01:30",.054
"26/01/2024","01:45",.118
"26/01/2024","02:00",.072
"26/01/2024","02:15",.065
"26/01/2024","02:30",.066
"26/01/2024","02:45",.064
"26/01/2024","03:00",.052
"26/01/2024","03:15",.048
"26/01/2024","03:30",.052
"26/01/2024","03:45",.051
"26/01/2024","04:00",.048
"26/01/2024","04:15",.044
"26/01/2024","04:30",.053
"26/01/2024","04:45",.053
"26/01/2024","05:00",.049
"26/01/2024","05:15",.056
"26/01/2024","05:30",.054
"26/01/2024","05:45",.042
"26/01/2024","06:00",.049
"26/01/2024","06:15",.776
"26/01/2024","06:30",.768
"26/01/2024","06:45",.148
"26/01/2024","07:00",.177
"26/01/2024","07:15",.136
"26/01/2024","07:30",.124
"26/01/2024","07:45",.127
"26/01/2024","08:00",.113
"26/01/2024","08:15",.089
"26/01/2024","08:30",.095
"26/01/2024","08:45",.103
"26/01/2024","09:00",.088
"26/01/2024","09:15",.1
"26/01/2024","09:30",.091
"26/01/2024","09:45",.081
"26/01/2024","10:00",.096
"26/01/2024","10:15",.09
"26/01/2024","10:30",.089
"26/01/2024","10:45",.095
"26/01/2024","11:00",.092
"26/01/2024","11:15",.085
"26/01/2024","11:30",.092
"26/01/2024","11:45",.106
"26/01/2024","12:00",.087
"26/01/2024","12:15",.096
"26/01/2024","12:30",.092
"26/01/2024","12:45",.083
"26/01/2024","13:00",.415
"26/01/2024","13:15",.344
"26/01/2024","13:30",.096
"26/01/2024","13:45",.082
"26/01/2024","14:00",.091
"26/01/2024","14:15",.088
"26/01/2024","14:30",.139
"26/01/2024","14:45",.102
"26/01/2024","15:00",.1
"26/01/2024","15:15",.386
"26/01/2024","15:30",.201
"26/01/2024","15:45",.821
"26/01/2024","16:00",.79
"26/01/2024","16:15",.783
"26/01/2024","16:30",.8
"26/01/2024","16:45",.804
"26/01/2024","17:00",1.256
"26/01/2024","17:15",.139
"26/01/2024","17:30",.176
"26/01/2024","17:45",.447
"26/01/2024","18:00",.275
"26/01/2024","18:15",.164
"26/01/2024","18:30",.169
"26/01/2024","18:45",.138
"26/01/2024","19:00",.116
"26/01/2024","19:15",.108
"26/01/2024","19:30",.121
"26/01/2024","19:45",.13
"26/01/2024","20:00",.106
"26/01/2024","20:15",.104
"26/01/2024","20:30",.12
"26/01/2024","20:45",.119
"26/01/2024","21:00",.107
"26/01/2024","21:15",.126
"26/01/2024","21:30",.104
"26/01/2024","21:45",.146
"26/01/2024","22:00",.132
"26/01/2024","22:15",.115
"26/01/2024","22:30",.281
"26/01/2024","22:45",.39
"26/01/2024","23:00",.457
"26/01/2024","23:15",.205
"26/01/2024","23:30",.087
"26/01/2024","23:45",.188
"27/01/2024","00:00",.297
"27/01/2024","00:15",.467
"27/01/2024","00:30",.154
"27/01/2024","00:45",.065
"27/01/2024","01:00",.153
"27/01/2024","01:15",.049
"27/01/2024","01:30",.145
"27/01/2024","01:45",.082
"27/01/2024","02:00",.118
"27/01/2024","02:15",.137
"27/01/2024","02:30",.071
"27/01/2024","02:45",.139
"27/01/2024","03:00",.05
"27/01/2024","03:15",.161
"27/01/2024","03:30",.079
"27/01/2024","03:45",.121
"27/01/2024","04:00",.135
"27/01/2024","04:15",.068
"27/01/2024","04:30",.133
"27/01/2024","04:45",.057
"27/01/2024","05:00",.146
"27/01/2024","05:15",.076
"27/01/2024","05:30",.118
"27/01/2024","05:45",.146
"27/01/2024","06:00",.067
"27/01/2024","06:15",.857
"27/01/2024","06:30",.784
"27/01/2024","06:45",.227
"27/01/2024","07:00",.141
"27/01/2024","07:15",.151
"27/01/2024","07:30",.175
"27/01/2024","07:45",.069
"27/01/2024","08:00",.136
"27/01/2024","08:15",.114
"27/01/2024","08:30",.108
"27/01/2024","08:45",.078
"27/01/2024","09:00",.112
"27/01/2024","09:15",.12
"27/01/2024","09:30",.104
"27/01/2024","09:45",.129
"27/01/2024","10:00",.136
"27/01/2024","10:15",.641
"27/01/2024","10:30",.173
"27/01/2024","10:45",.168
"27/01/2024","11:00",.097
"27/01/2024","11:15",.07
"27/01/2024","11:30",.076
"27/01/2024","11:45",.08
"27/01/2024","12:00",.083
"27/01/2024","12:15",.07
"27/01/2024","12:30",.075
"27/01/2024","12:45",.084
"27/01/2024","13:00",.962
"27/01/2024","13:15",1.537
"27/01/2024","13:30",1.363
"27/01/2024","13:45",.95
"27/01/2024","14:00",.9
"27/01/2024","14:15",.331
"27/01/2024","14:30",.141
"27/01/2024","14:45",.4
"27/01/2024","15:00",.896
"27/01/2024","15:15",.837
"27/01/2024","15:30",.805
"27/01/2024","15:45",1.033
"27/01/2024","16:00",.936
"27/01/2024","16:15",.581
"27/01/2024","16:30",.135
"27/01/2024","16:45",.413
"27/01/2024","17:00",.769
"27/01/2024","17:15",.525
"27/01/2024","17:30",.312
"27/01/2024","17:45",.271
"27/01/2024","18:00",.154
"27/01/2024","18:15",.174
"27/01/2024","18:30",.537
"27/01/2024","18:45",.838
"27/01/2024","19:00",.798
"27/01/2024","19:15",.8
"27/01/2024","19:30",.792
"27/01/2024","19:45",.781
"27/01/2024","20:00",.595
"27/01/2024","20:15",.09
"27/01/2024","20:30",.087
"27/01/2024","20:45",.097
"27/01/2024","21:00",.079
"27/01/2024","21:15",.087
"27/01/2024","21:30",.085
"27/01/2024","21:45",.079
"27/01/2024","22:00",.075
"27/01/2024","22:15",.103
"27/01/2024","22:30",.102
"27/01/2024","22:45",.146
"27/01/2024","23:00",.044
"27/01/2024","23:15",.061
"27/01/2024","23:30",.051
"27/01/2024","23:45",.036
"28/01/2024","00:00",.04
"28/01/2024","00:15",.05
"28/01/2024","00:30",.035
"28/01/2024","00:45",.046
"28/01/2024","01:00",.049
"28/01/2024","01:15",.036
"28/01/2024","01:30",.038
"28/01/2024","01:45",.045
"28/01/2024","02:00",.037
"28/01/2024","02:15",.055
"28/01/2024","02:30",.054
"28/01/2024","02:45",.038
"28/01/2024","03:00",.039
"28/01/2024","03:15",.047
"28/01/2024","03:30",.036
"28/01/2024","03:45",.045
"28/01/2024","04:00",.046
"28/01/2024","04:15",.04
"28/01/2024","04:30",.033
"28/01/2024","04:45",.047
"28/01/2024","05:00",.041
"28/01/2024","05:15",.04
"28/01/2024","05:30",.047
"28/01/2024","05:45",.042
"28/01/2024","06:00",.065
"28/01/2024","06:15",.837
"28/01/2024","06:30",.832
"28/01/2024","06:45",.478
"28/01/2024","07:00",1.249
"28/01/2024","07:15",1.267
"28/01/2024","07:30",1.188
"28/01/2024","07:45",.284
"28/01/2024","08:00",.069
"28/01/2024","08:15",.079
"28/01/2024","08:30",.037
"28/01/2024","08:45",.794
"28/01/2024","09:00",.912
"28/01/2024","09:15",.089
"28/01/2024","09:30",.082
"28/01/2024","09:45",.091
"28/01/2024","10:00",.094
"28/01/2024","10:15",.887
"28/01/2024","10:30",.079
"28/01/2024","10:45",.088
"28/01/2024","11:00",1.197
"28/01/2024","11:15",.516
"28/01/2024","11:30",.561
"28/01/2024","11:45",.102
"28/01/2024","12:00",.103
"28/01/2024","12:15",.098
"28/01/2024","12:30",.081
"28/01/2024","12:45",.854
"28/01/2024","13:00",.134
"28/01/2024","13:15",.142
"28/01/2024","13:30",.189
"28/01/2024","13:45",.218
"28/01/2024","14:00",1.125
"28/01/2024","14:15",1.112
"28/01/2024","14:30",.278
"28/01/2024","14:45",.138
"28/01/2024","15:00",.117
"28/01/2024","15:15",.098
"28/01/2024","15:30",.123
"28/01/2024","15:45",.157
"28/01/2024","16:00",.174
"28/01/2024","16:15",.173
"28/01/2024","16:30",.187
"28/01/2024","16:45",.187
"28/01/2024","17:00",.142
"28/01/2024","17:15",.136
"28/01/2024","17:30",.165
"28/01/2024","17:45",.371
"28/01/2024","18:00",.889
"28/01/2024","18:15",.783
"28/01/2024","18:30",.734
"28/01/2024","18:45",.158
"28/01/2024","19:00",.136
"28/01/2024","19:15",.094
"28/01/2024","19:30",.125
"28/01/2024","19:45",.138
"28/01/2024","20:00",.145
"28/01/2024","20:15",.108
"28/01/2024","20:30",.101
"28/01/2024","20:45",.111
"28/01/2024","21:00",.442
"28/01/2024","21:15",.197
"28/01/2024","21:30",.545
"28/01/2024","21:45",.977
"28/01/2024","22:00",1.041
"28/01/2024","22:15",.812
"28/01/2024","22:30",.613
"28/01/2024","22:45",.657
"28/01/2024","23:00",.713
"28/01/2024","23:15",.381
"28/01/2024","23:30",.045
"28/01/2024","23:45",.053
"29/01/2024","00:00",.049
"29/01/2024","00:15",.037
"29/01/2024","00:30",.042
"29/01/2024","00:45",.049
"29/01/2024","01:00",.04
"29/01/2024","01:15",.066
"29/01/2024","01:30",.051
"29/01/2024","01:45",.039
"29/01/2024","02:00",.04
"29/01/2024","02:15",.049
"29/01/2024","02:30",.041
"29/01/2024","02:45",.05
"29/01/2024","03:00",.049
"29/01/2024","03:15",.041
"29/01/2024","03:30",.039
"29/01/2024","03:45",.05
"29/01/2024","04:00",.039
"29/01/2024","04:15",.051
